heart_rate_max,heart_rate_avg,heart_rate_rest,daily_water,carbs_amount,protein_amount,fat_amount,sugar_content,sodium_content_mg,cholesterol_content,portion_size,prep_time,recipe_rating,lean_body_mass
167.7583,159.4639,67.0603,2.4833,218.74,87.5663,58.2405,25.537,2343.3595,53.674,369.924,20.462,2.4996,49.038
187.138,160.8937,70.2219,2.5138,298.7364,119.4618,80.0962,20.4138,929.546,8.8763,328.1284,61.6986,1.3668,73.76
167.0415,158.195,74.1887,2.4943,247.5229,99.0906,66.2359,25.2875,301.814,59.8112,388.0298,85.9973,4.9,81.5376
167.99,158.7973,65.0844,3.5934,306.1604,123.1756,82.5992,40.6664,841.9496,25.888,408.297,90.0078,3.1737,89.848
191.1347,155.997,73.6817,3.427,306.7442,122.2974,82.0698,46.9251,1996.2805,253.4907,161.486,62.3427,2.7861,59.5383
170.0616,121.877,57.1712,2.6958,205.4704,82.95,55.4144,8.1741,1484.2833,268.6918,285.0548,89.3479,3.0169,62.7567
168.9444,125.5561,57.9426,3.4224,239.7033,96.0639,64.7886,32.1777,82.4191,143.5368,188.1258,87.5378,3.667,89.5162
173.144,141.2351,54.9793,2.8094,206.9351,83.0035,55.4986,4.637,354.5517,282.3131,161.571,66.8815,4.1362,56.7547
171.1382,129.8782,52.9956,2.716,212.6873,84.1591,56.5875,13.4221,720.0023,2.9829,184.9942,113.7013,3.903,73.2222
165.8006,156.3328,65.8269,2.6196,232.197,92.2455,61.4436,15.4433,195.09,144.196,130.3694,109.9371,3.1844,57.9042
167.0757,158.4584,74.0357,2.5024,247.6292,100.2038,66.2502,25.3088,289.4932,61.0447,386.9525,86.0133,4.8926,66.3073
171.0727,129.6739,53.1016,2.7194,213.2194,84.4045,56.6303,13.4758,720.3915,1.9378,183.7295,113.3109,3.916,36.1899
181.9292,165.0649,58.1094,1.6057,276.1381,111.4496,74.1924,47.3073,333.5435,293.5488,465.367,79.9995,1.7893,65.5706
167.6884,166.5622,74.3387,3.4885,235.0501,94.3247,62.7786,27.3826,1257.7937,185.7518,484.7519,13.8644,3.3852,63.4931
176.0206,144.6525,60.1713,3.4872,199.0418,80.1383,53.4334,47.3883,1269.7793,92.0701,185.5798,84.6644,2.169,66.1338
161.0604,143.0497,57.7868,3.4921,258.9271,102.9718,68.6023,9.9611,1366.2788,169.37,270.0938,119.4394,2.5464,72.6705
196.139,139.8085,61.0872,2.6762,213.7961,86.494,57.0066,42.3834,630.3249,263.7546,398.1247,14.4474,4.7752,69.0184
191.1868,155.0424,49.9876,2.4977,203.7399,80.7432,54.5713,9.3146,119.602,9.4241,312.5,103.6753,4.8488,62.4168
182.6724,128.4755,63.8852,3.4031,283.9751,114.8602,76.8318,48.125,803.4219,7.7987,478.0384,100.1904,2.1992,52.7167
165.4575,157.5656,65.1285,2.6098,194.3246,78.4373,51.3834,25.0509,1844.4923,153.3114,225.8026,92.113,2.8013,89.8859
160.3398,167.2894,58.2884,2.3145,309.5257,122.8816,82.3531,48.4331,1485.2621,207.4163,254.6074,93.4926,3.7859,52.9286
188.6049,158.078,67.9256,3.3862,296.2001,118.6365,79.3535,15.5265,2437.952,234.7839,354.0803,66.5701,2.6751,53.9475
188.7129,157.849,67.9819,3.3848,296.679,118.473,79.442,15.5019,2417.8021,234.7226,354.0827,67.5284,2.6705,66.0081
197.7827,121.8138,72.0446,1.9985,220.0901,87.3243,58.3747,9.7455,325.5071,4.9712,433.4051,26.8759,2.8782,47.4212
183.8025,157.5616,64.1124,2.715,274.684,109.7438,73.1346,31.404,1802.1069,42.0405,314.3979,112.5633,2.8472,75.4507
194.7633,156.1147,61.7806,3.4838,314.6584,125.2434,84.1229,17.2039,264.301,147.6751,124.2016,90.4006,1.0948,89.4768
167.0792,165.4577,61.8619,2.7028,301.4155,121.1844,80.5155,15.2573,88.0536,232.2951,415.551,42.739,3.2635,46.8893
182.4756,142.4164,53.9402,2.5918,217.5937,85.984,57.8044,4.8069,2177.3316,115.8455,240.3988,112.0566,4.8489,60.6297
177.4514,146.7546,64.1904,1.6751,248.1138,100.4665,66.4619,14.7471,437.5046,197.2986,368.3055,55.5781,2.6662,37.0652
177.3274,124.7009,60.9923,1.6238,219.5075,88.4057,58.2133,4.9934,1180.0736,249.7033,365.2187,44.0547,1.1262,54.4221
167.9867,158.968,65.051,3.5989,306.2266,123.1597,82.4243,40.969,833.1274,26.1278,410.8738,89.5683,3.1556,68.1688
188.044,156.5725,66.7616,2.6872,312.2591,124.467,83.2569,26.1977,1184.4084,159.5118,457.5416,63.7706,1.518,73.8545
173.9747,150.1257,64.1155,1.9965,237.6079,94.8701,62.6099,7.6952,2298.9158,38.2252,497.6341,104.5107,1.6854,82.6003
176.8832,137.9094,49.9759,3.4896,162.4606,65.4037,43.0248,49.5651,1517.0408,151.3357,438.0441,44.313,4.4818,49.4821
196.2108,139.9128,60.9118,2.6794,213.7398,86.0716,57.1812,42.3991,601.8087,264.8986,395.7831,14.8861,4.7609,68.4262
163.7942,129.0114,58.0216,3.4782,201.2905,81.2924,54.0763,43.7364,716.9069,134.6743,331.1027,17.7673,1.1995,87.0915
193.849,137.4291,54.9961,3.5006,162.912,64.0887,42.9147,38.4268,910.5472,215.8516,210.8631,9.5357,4.1234,48.167
174.3125,149.9947,64.2407,2.0018,237.0436,95.2417,62.5103,7.673,2295.4816,36.9362,498.2958,104.0266,1.6763,41.2041
167.1535,160.2244,62.0314,2.9004,296.7287,118.3997,78.9079,4.0631,2350.4506,119.6647,379.3989,29.2113,2.4689,77.3264
189.0572,129.7025,73.0045,1.6896,296.8951,119.277,79.9801,5.7275,903.8078,124.4193,395.9594,96.2619,4.0269,73.0446
195.3842,126.2341,63.1733,2.0885,184.8448,73.6645,49.3838,38.9387,872.0774,28.5661,384.9883,16.9594,2.9348,56.1715
176.2366,148.7136,69.8811,3.5063,230.8148,93.0314,61.1252,11.6976,327.9177,136.562,391.1446,26.7292,4.0689,69.9147
197.1378,139.0863,66.1507,1.8064,200.8372,79.4878,54.0747,37.3556,1835.6164,16.5146,303.1197,15.3764,3.2599,59.1956
197.5378,156.0464,55.8934,2.2112,306.8121,122.8109,81.6766,15.3097,106.9118,30.5594,392.7575,62.6187,1.9029,74.7477
183.7929,141.1647,51.8873,2.8787,262.9244,105.5363,70.2437,2.7546,1494.483,74.2184,488.566,37.2858,3.1714,41.6744
188.0015,137.432,61.0627,2.6963,269.8255,107.7979,72.0052,12.8571,1208.4237,221.6519,466.4656,45.413,3.9261,47.8389
166.05,129.8991,61.8745,2.6302,285.5569,114.1685,76.1735,34.588,1226.9694,250.7836,357.3971,15.3,3.126,35.6974
191.7103,121.5543,49.8225,2.7987,188.9255,75.961,50.1533,2.9094,2408.0929,110.7433,330.0113,62.0976,2.403,50.6761
188.1739,141.1922,65.2554,2.3918,299.7173,120.2357,80.14,1.8771,2068.1353,20.3073,227.5535,58.0396,3.835,49.7606
181.9428,165.0294,58.0771,1.6012,274.6232,111.2902,74.3194,47.584,333.9987,292.8046,467.2881,80.298,1.8114,63.3133
175.4055,124.1219,55.0065,1.8987,246.9182,97.9793,65.8941,43.2604,2119.0616,210.993,403.5511,6.4043,4.7055,75.3099
165.9905,162.8227,58.9873,1.5109,250.2989,100.9025,67.425,12.6545,1869.5619,33.8124,434.0163,22.8618,1.9968,34.2893
164.963,126.3747,65.0702,2.7166,255.5361,102.2934,68.3452,10.5884,113.3564,37.7104,448.6225,36.1102,1.5719,88.2904
192.1355,121.0288,49.7843,2.7911,191.1921,76.4528,50.1803,2.9404,2380.4841,109.0041,332.0883,60.2811,2.3988,34.0673
166.7922,122.1262,52.3447,2.7022,296.8614,118.0615,78.4985,39.183,220.0537,142.4958,369.4411,63.7265,1.5309,48.8108
174.0717,150.2038,64.0991,2.0055,237.4587,95.1207,62.9484,7.8062,2300.4922,38.3217,498.7333,103.7973,1.6732,56.2911
177.5244,147.0197,64.184,1.6904,248.3644,100.6135,66.1905,15.3097,427.0167,197.031,370.7367,54.5093,2.6583,43.861
167.8937,142.6186,60.7981,2.6942,191.98,77.0472,51.1797,43.0062,57.1561,291.6363,352.6947,40.4293,2.874,37.1932
175.1106,167.7801,56.6701,3.0761,285.7481,114.5736,76.196,27.7302,410.318,0.0866,205.8142,102.5985,4.6031,86.3162
197.7817,139.1982,58.1374,2.6969,314.3143,126.8454,84.3466,37.4705,2510.4603,10.8658,125.4117,22.6119,5.0305,80.3376
174.1047,127.0721,73.9964,2.2936,311.9306,125.2073,83.3278,42.4957,1166.278,83.4895,467.4702,28.7295,2.2788,75.095
197.3026,121.2397,60.0491,3.4932,276.3635,109.2747,73.4811,9.9893,648.5059,51.2185,400.7332,94.3005,2.8238,64.3673
196.2026,157.4924,65.1724,1.9898,171.0893,68.5186,46.0905,42.5737,1367.7012,83.6168,472.7665,19.0901,4.2606,82.4744
174.7739,150.0007,70.9339,2.7119,230.378,92.5235,61.4784,30.5438,279.9419,266.8316,270.305,21.8356,1.9796,59.259
189.3859,142.5743,50.0086,2.3098,298.196,118.6433,79.3721,25.5653,845.8279,298.8147,298.6543,15.4631,2.6423,43.4772
175.2247,123.9983,54.8721,1.8772,246.353,98.1365,65.6823,42.8488,2142.514,215.3658,399.6923,6.0903,4.7038,41.1676
166.1682,137.0456,52.8052,2.7244,221.417,88.5635,59.0481,6.8453,1177.7953,244.6502,418.3192,119.9578,4.5177,77.0934
175.15,124.0159,54.9308,1.9042,248.1291,98.526,65.7893,43.0322,2111.8511,211.2136,402.4711,6.5609,4.7066,65.43
193.4863,152.8241,70.7902,2.9092,332.7632,133.3751,88.1922,23.5861,1926.7249,115.4756,100.813,46.4215,3.0784,70.2845
186.0317,140.0481,52.8168,2.2103,288.9081,115.5284,76.3897,3.1381,458.0403,251.1533,332.1248,93.2671,3.0903,61.7419
185.6846,138.6573,71.2703,2.4028,298.3255,120.0882,79.4039,31.2662,622.5569,131.352,224.2891,42.5433,4.6674,80.3055
184.1559,137.1616,50.9622,3.5031,194.2002,78.5496,51.4308,24.4392,1202.8268,42.0814,372.6514,52.6163,1.9088,50.589
194.9921,124.2434,51.6608,3.0921,169.7307,68.2878,45.5232,42.0151,2323.3824,148.629,211.5449,8.6596,2.2025,70.7903
191.3556,155.1371,50.1469,2.4941,204.1816,80.6723,54.4498,9.3838,122.1794,8.5395,313.9573,103.4489,4.8643,50.6559
194.7655,127.4784,63.0141,2.0947,185.9885,73.9751,49.3646,38.6966,850.7757,32.6018,385.532,16.2667,2.8918,57.8372
193.1072,144.1399,57.885,2.4226,282.5644,113.6536,76.0472,12.4527,1228.1177,3.7727,343.648,117.2164,3.1853,88.7383
173.7546,168.48,62.1197,3.5081,181.7611,72.0326,48.0195,30.2008,83.5735,209.4886,239.5726,115.6721,2.9083,45.8462
182.3237,137.5286,67.7656,3.4694,428.9671,171.3843,114.0286,43.2658,882.165,15.7396,308.8678,42.7314,1.0954,40.6299
183.8941,157.7546,63.977,2.7127,274.2247,109.8978,73.3307,31.387,1796.0954,43.1863,315.7831,112.21,2.8592,73.2318
184.2524,137.0719,50.953,3.5092,194.8225,78.6104,51.1761,24.3699,1208.6513,42.8691,371.9044,52.8535,1.8869,73.0149
197.9995,139.2861,57.987,2.6826,313.6183,126.6726,84.1767,37.622,2517.6802,9.5048,128.3237,21.6973,5.0052,37.3038
175.0726,167.827,56.782,3.0845,284.777,114.2421,76.195,27.5722,403.9838,1.2046,208.4738,102.7678,4.5894,41.8979
196.9513,158.1259,56.046,1.798,244.3201,96.6936,65.2359,6.9311,809.6167,245.9286,204.1748,44.8759,1.2039,40.4299
197.5202,156.2615,55.9058,2.213,306.5001,122.8563,81.4553,15.5614,106.7919,30.1286,392.459,62.3785,1.8846,74.7883
171.7705,138.3488,53.1448,3.4862,395.1498,158.1304,105.4465,48.34,1548.7452,236.8807,395.1134,47.3915,3.8092,51.7104
177.3633,124.7856,60.9481,1.6228,218.5582,88.4258,58.271,5.1555,1162.7317,247.4994,365.3098,44.2367,1.107,64.0325
185.9337,138.3856,71.3322,2.4055,299.105,120.0314,79.3628,31.1254,610.2637,129.8402,225.8441,42.4204,4.6887,62.7318
180.0399,130.4477,60.9181,3.002,197.9134,79.6849,53.3369,25.801,409.555,32.8174,355.4334,88.3537,2.4087,47.5274
164.715,137.1804,69.2904,3.512,252.3246,100.0672,66.8107,8.392,1565.1635,81.2826,143.9127,87.1503,4.3179,42.0342
184.5743,168.1696,69.965,3.0019,233.1448,92.9433,61.8245,17.6276,2486.1594,265.3094,211.0638,19.9083,1.7997,74.2719
192.2421,133.2566,50.0832,2.3946,283.9485,112.0688,75.419,9.1766,425.3421,4.0162,458.4357,104.489,1.8995,41.0619
194.7807,156.022,61.8957,3.4898,315.41,125.4139,84.245,17.053,262.2843,148.7777,123.0267,90.9964,1.096,60.5491
198.8086,159.8258,67.9848,2.4978,194.9992,77.1987,51.6208,46.2133,1500.6345,287.3041,266.4396,58.0921,2.5065,47.601
194.0388,143.338,66.04,2.6068,231.5101,92.327,61.0442,18.8722,300.0635,232.2887,153.7758,94.6579,1.3146,78.5106
193.0768,143.1318,49.9728,2.9143,178.6735,71.4298,47.7366,15.298,2302.2733,31.3234,376.1113,86.461,3.6915,55.6188
179.3862,131.6388,73.0659,1.9012,214.8492,85.1985,56.9442,12.2323,688.5831,299.4738,106.7186,11.9393,1.9258,86.2968
180.4076,162.1077,62.0676,2.4204,272.2185,109.3729,72.1637,18.0824,53.9515,179.6682,214.8752,84.2269,4.3676,82.695
192.2515,133.228,50.236,2.3996,283.4013,112.4751,75.5437,9.8628,417.0371,4.1353,459.415,104.9708,1.875,79.9168
188.2704,137.019,49.9653,3.4018,276.6763,109.8564,73.7838,12.5323,174.6994,216.2813,401.4289,5.518,4.4039,58.7098
183.9379,127.8614,53.181,2.2051,202.131,81.6143,54.932,37.3145,1830.6077,266.1722,491.6243,109.6681,2.0017,33.4523
192.4066,133.6034,49.9949,2.4134,281.925,111.7595,74.7986,9.9672,424.0184,4.0474,459.826,104.9674,1.913,72.8122
166.7972,128.3284,49.9846,2.485,191.8227,76.6972,50.8982,49.808,769.2107,291.8823,415.3929,26.57,1.6241,57.3462
176.4996,148.6355,69.9243,3.5013,232.1925,93.0165,61.1497,11.968,311.6428,134.5289,392.3391,26.8056,4.0695,69.2218
182.2746,122.8668,53.0541,2.415,209.2435,83.2803,55.0989,20.2261,2009.1146,223.0774,238.1194,22.7772,2.2079,89.4811
176.1719,148.6216,70.007,3.5077,230.4492,93.2493,61.0191,11.8098,319.4091,135.2491,394.743,26.7989,4.0863,84.7682
198.2165,120.064,72.9554,2.896,153.5336,61.9974,41.2614,0.8164,708.3769,284.9461,299.0094,117.1001,1.7021,41.4025
193.8366,137.7815,54.9425,3.4852,162.7842,64.1338,42.849,38.0045,931.7192,217.2772,209.4452,10.0123,4.1148,85.1304
189.5453,142.597,49.7767,2.3064,298.1726,119.0784,79.7889,25.528,837.8235,297.8409,300.6017,15.3357,2.6564,41.9643
183.9224,131.7083,68.0843,2.7184,178.3008,71.3098,47.3119,7.6738,1237.3188,139.031,219.3934,16.7341,1.8266,59.9374
185.9281,120.501,73.9224,2.6843,245.4831,97.8988,65.425,27.3437,1458.7964,67.7875,308.7513,35.5817,2.0878,65.1519
196.2195,140.124,60.7105,2.6919,213.6897,85.5351,57.3752,42.1293,605.742,265.3112,394.9389,14.4399,4.7905,56.813
191.7598,120.5766,50.1227,2.8094,189.6369,75.938,50.7807,2.7418,2422.1712,109.3978,330.705,60.0395,2.4303,57.1314
165.7216,156.5959,65.885,2.6197,233.1875,92.5065,61.6736,15.3672,204.8763,146.0689,131.4937,109.7445,3.1811,73.6707
177.6449,153.8765,65.0926,3.4819,175.2269,69.1858,46.2407,0.487,313.002,187.7205,123.5787,14.9693,2.7541,42.064
190.0888,161.053,50.4027,2.174,217.1827,86.5625,58.4635,15.2051,1250.8746,213.2431,294.6236,106.8499,2.1538,50.4303
191.0942,156.068,73.8375,3.4256,306.5464,122.3372,82.2271,46.9586,2000.4108,252.7013,164.0853,61.6668,2.7777,51.3507
184.1852,137.0009,51.1042,3.5045,194.3368,78.3518,51.0252,24.2558,1205.626,44.1134,374.4114,52.284,1.8976,83.6323
174.0395,155.8792,67.0641,2.2721,198.9005,79.6196,52.8386,42.8946,2087.3134,255.1093,463.8045,36.7801,3.9629,38.4182
196.7354,139.131,66.1248,1.8054,201.4877,80.1044,53.7183,37.1626,1835.5919,17.0732,304.2823,15.6163,3.2462,46.213
160.7872,143.0804,58.038,3.5023,256.9331,103.9557,69.0037,10.8202,1356.374,172.4662,271.2222,120.027,2.4724,45.2595
182.9564,135.1625,73.8911,3.5,410.6308,163.6871,109.2465,7.3545,1517.9559,102.1689,108.4674,21.6922,3.5833,38.1116
194.9138,127.5991,63.1469,2.089,185.1517,73.8498,49.3233,38.5979,857.7822,33.0827,385.6832,16.4931,2.8636,37.4308
183.6724,157.5229,64.0802,2.7116,275.0322,109.7951,73.2372,31.2489,1807.4976,42.1642,313.9162,112.4524,2.8744,34.1197
193.026,143.4555,49.9893,2.9191,178.6056,71.1053,47.8746,15.5631,2295.6061,31.4937,375.3967,86.1108,3.6822,55.0918
196.7024,139.0595,66.0765,1.7966,200.6135,79.9588,54.2635,37.0808,1839.6529,18.4657,303.0832,15.6857,3.2467,58.4786
185.7687,119.998,73.8849,2.6889,246.1015,97.962,65.218,27.1004,1459.9657,68.2125,307.5295,35.5239,2.0999,34.9693
165.1291,147.1649,62.0243,2.5096,248.9352,99.707,66.2103,16.2307,1309.8839,52.1065,124.6475,35.9654,1.089,65.1973
161.5589,123.6024,49.9955,2.6968,311.1762,124.1666,82.7506,44.3486,1598.3934,204.6368,501.107,117.4269,2.6264,58.1872
197.9894,139.0373,58.0221,2.6906,314.433,127.0487,84.4714,37.5402,2514.3034,8.3418,127.6084,23.2947,5.0172,55.2549
167.0956,127.7638,58.9483,3.5273,315.4425,125.5129,84.0343,38.6323,1222.2485,156.7883,405.7797,49.0886,1.204,36.3279
180.4257,163.66,67.1773,2.0131,304.1239,122.6712,81.478,26.2895,155.2721,279.5377,335.1754,20.8744,4.5161,44.8617
188.1886,137.3575,61.1309,2.6992,270.4124,107.1267,72.1032,12.9596,1193.5388,221.7277,467.1908,45.643,3.8887,56.3293
198.1639,120.1354,72.8447,2.8918,153.5475,62.0378,41.0891,1.1122,691.2481,285.4936,298.5357,116.7779,1.6836,40.5288
193.2016,167.9609,68.8923,2.713,216.3978,88.2171,58.8213,44.0781,514.4819,170.3224,338.1872,55.7492,2.6224,81.2407
165.0221,134.0252,57.882,3.5891,195.9563,80.5395,52.4546,37.8077,1384.2606,242.2352,118.2104,79.1227,4.6934,44.3469
159.9588,167.2946,58.2676,2.3165,309.6645,122.8636,82.1306,48.6115,1467.3554,208.9622,253.4511,93.6248,3.7562,35.1015
178.1492,129.3163,62.2905,1.7266,238.8582,95.3151,63.9434,42.0509,1881.3153,198.6779,153.3965,89.9641,4.6805,44.3902
194.9514,131.2228,59.8559,2.0266,228.8497,91.6889,60.7584,40.7301,2005.0561,269.5238,200.4482,73.5869,3.6987,64.8812
178.9779,167.3008,61.0423,1.7775,209.4191,82.6748,56.0928,6.9654,1437.6361,111.115,206.1075,71.5671,3.203,65.0735
171.9826,132.3112,55.996,2.0055,291.5271,115.8194,77.218,22.7039,786.215,89.4213,394.891,36.0503,4.8262,35.8359
199.1762,132.2752,60.1694,1.9803,350.5823,140.2545,93.1315,39.3719,291.4939,57.8534,388.9246,77.1354,4.54,46.1246
184.8897,132.3838,54.1208,2.7123,369.6242,147.6576,98.316,35.8473,118.0352,245.1644,470.488,75.0152,3.9244,83.2755
174.8256,150.3563,70.8169,2.7231,231.4337,92.5779,61.3444,30.4143,272.5048,267.0601,268.6172,21.7985,1.9813,50.7647
199.1016,132.3837,60.1971,1.9771,350.4678,140.6703,93.1817,39.4842,306.3123,58.8761,388.6771,76.1449,4.5616,86.5311
193.9154,143.2587,66.006,2.598,231.5056,91.7359,60.9973,18.8787,288.2191,233.9444,151.5026,94.9989,1.3402,60.047
197.125,121.0712,59.9957,3.4838,276.4954,109.2274,73.512,10.2001,643.4938,48.6309,401.3054,93.9165,2.8403,60.6822
166.9996,128.1174,49.9606,2.4856,191.0603,76.8572,50.9497,49.9255,759.8245,291.4336,415.6581,26.5816,1.6126,88.3965
191.2349,156.1059,73.8861,3.4206,306.5438,121.9312,82.2806,46.7767,1991.2396,252.7852,160.3754,62.624,2.7807,66.5019
162.8302,167.7857,66.9057,2.5998,209.8595,84.1583,55.5473,8.4022,871.3735,95.8185,133.9186,48.1332,1.332,55.776
176.4975,130.5671,61.7565,2.9072,170.8983,67.8923,46.1367,15.7297,2390.4546,35.5764,415.932,54.2866,3.363,64.8587
179.9873,138.5317,64.8424,2.0933,406.2804,162.1473,108.2432,41.9876,130.1367,118.1814,410.4391,106.3877,4.1047,71.6133
184.4049,137.0428,50.9946,3.4941,192.9394,79.1888,50.8868,23.8859,1198.3485,44.3482,373.1347,52.7393,1.919,78.9977
192.1846,133.8063,50.133,2.4065,281.5918,111.5668,75.1531,10.0921,438.9822,0.4966,458.8446,105.2534,1.9202,51.9464
169.2462,151.1028,58.1218,2.0239,179.0516,72.4015,48.1115,28.6803,1040.1092,162.2376,423.0959,116.6068,3.5117,70.1274
179.0483,167.1277,60.9332,1.7967,208.3275,82.6007,55.8612,7.1106,1433.1713,109.9279,208.7541,71.8881,3.191,72.8282
176.7528,154.2008,65.3297,3.4872,172.9148,69.1747,46.1301,0.8446,284.4438,187.3048,125.2143,14.3743,2.823,68.585
179.9831,138.7727,64.7556,2.1037,407.1549,162.0964,108.3096,41.8364,112.2174,117.5898,410.1493,106.8505,4.0986,65.4986
161.8431,152.8031,52.9032,3.5097,297.2742,117.9491,79.2693,18.7681,353.9184,220.3013,116.5006,13.503,4.4316,47.7511
165.0441,126.3374,65.0157,2.7057,256.7151,101.8449,68.5201,10.6102,109.3868,35.109,446.756,36.6154,1.5764,80.1437
183.7841,128.0378,52.9924,2.2059,201.4689,81.3051,54.3957,37.4945,1814.9127,267.7282,492.3755,109.0317,2.0202,34.2823
182.2792,142.3484,53.9422,2.6032,217.6302,85.4305,57.9829,4.823,2182.5435,117.7278,238.7176,112.7912,4.8534,57.6982
172.0715,132.175,61.8981,3.1147,274.2368,108.9708,72.9619,35.3655,949.6158,200.4139,398.8658,44.6324,4.4314,83.9872
181.8757,164.7731,58.1521,1.5913,274.2346,111.8652,74.101,47.1681,345.1454,292.9815,464.7803,80.6858,1.8005,57.8903
167.8487,159.6407,67.1279,2.4795,219.7392,87.1641,58.3548,25.4817,2347.0521,56.0573,369.6763,21.0285,2.4915,38.1155
194.8066,127.4277,63.1366,2.0889,184.9655,74.0103,49.272,38.8477,850.7464,32.0162,384.4128,16.3404,2.8721,48.8902
182.6273,128.4296,64.0233,3.3912,284.1188,114.4533,76.7377,47.6269,796.088,8.1915,479.7046,99.4098,2.2007,36.8989
172.5793,159.7612,71.1934,2.3089,243.348,97.1056,64.6319,46.3288,755.3388,190.5148,193.5727,54.9461,4.8055,34.8658
195.8688,139.911,60.8898,2.7011,214.7959,85.7512,57.192,42.1389,601.1367,264.654,394.154,14.2512,4.7825,80.0597
197.8974,151.1601,50.1259,3.4055,207.8148,82.0821,55.131,48.2446,1611.645,113.7471,498.4493,36.6198,2.0194,39.658
182.502,128.1091,64.0364,3.4085,284.7118,114.5526,76.4487,47.7015,816.6888,6.8649,478.0675,100.1491,2.1758,84.1108
184.2752,137.1322,50.9795,3.5053,193.6038,78.8735,50.9209,24.4001,1194.7374,42.8293,372.5041,52.5665,1.8916,68.5033
191.1099,155.2647,50.0317,2.4984,203.1335,81.0088,54.9045,9.3782,110.1934,9.6668,315.0061,102.6145,4.8598,74.8095
193.1535,144.5239,49.9083,2.8988,178.2953,71.7637,47.6171,15.9181,2270.0121,30.9845,373.3016,84.5596,3.7053,73.9612
193.9768,137.6154,55.1092,3.4947,162.6184,63.6809,42.957,38.1814,918.5768,216.844,211.1422,9.2787,4.1465,81.7309
196.9297,157.9576,56.1002,1.8065,245.1357,96.5583,65.3154,6.8881,811.1203,245.9891,202.7155,45.5747,1.2156,47.0642
180.1175,130.6433,61.1201,3.0004,199.0185,79.7176,53.3368,25.9174,403.7878,35.7395,353.3066,88.4147,2.3794,62.2789
178.0362,129.1431,62.3217,1.7162,239.0214,95.4864,63.6136,42.0255,1866.4591,199.8282,152.3132,90.2881,4.6916,56.0586
182.104,165.043,58.0672,1.6171,277.1985,110.5509,74.0156,48.0821,317.642,291.9828,472.1385,80.1709,1.7869,47.2827
185.8914,120.2007,73.9053,2.7012,246.8009,97.7089,65.4194,27.3169,1472.1342,69.4333,307.5881,35.9231,2.0811,62.5792
174.267,150.1195,64.1501,1.9953,237.0657,95.0754,62.7962,7.9552,2289.0995,37.6527,495.9933,105.082,1.6801,47.1077
168.2148,132.1717,50.7311,2.6074,200.4373,80.7143,53.5176,33.2499,1032.1989,222.9241,462.6257,45.6865,4.4164,38.6751
173.9838,156.0012,67.1476,2.2854,198.6072,79.4236,52.9902,42.9733,2089.6524,255.6776,466.8355,37.2266,3.9829,52.6308
191.1354,160.0573,71.9552,3.4889,250.0002,99.6506,66.3061,31.4581,960.1355,195.9338,416.2409,33.9024,3.8044,33.8992
166.2573,136.9038,52.8649,2.7263,222.4479,88.4231,59.3191,6.8306,1198.6707,242.7958,421.6966,119.4435,4.5367,41.1967
197.0656,121.0903,60.2614,3.4913,276.2986,109.3042,73.4141,9.9688,634.2545,50.6069,401.518,93.7189,2.8257,43.4423
186.0958,120.4456,73.8922,2.6955,245.8348,97.5928,65.4134,27.5812,1458.0677,68.0573,305.7944,36.0321,2.073,83.8079
160.7969,134.1063,63.028,2.9009,285.3108,115.0023,76.829,26.075,2351.6698,295.032,120.1263,103.9679,1.1892,81.2294
193.1859,168.2284,68.9379,2.7138,218.0463,88.5464,58.7703,43.7103,504.5279,170.6043,339.029,55.6875,2.609,62.1906
161.0188,143.1779,58.0837,3.502,258.1243,104.0144,68.9361,10.5321,1364.4005,172.6292,270.5366,120.0564,2.4667,35.2461
187.8632,156.8381,66.5765,2.6942,313.423,125.0549,83.0465,26.5692,1204.8582,159.2145,457.3635,63.9846,1.4986,63.42
171.8346,138.4309,53.3023,3.4992,394.4897,158.2105,105.325,48.2939,1567.0909,236.096,395.6665,47.8745,3.7982,87.0157
